184.47,127.93,341.27,511.93
1,1,341.27,511.93
1,465,44.733,511.93
1,1,341.27,444.73
1,135.4,55.4,180.2
46.867,1,292.2,90.6
196.2,89.533,341.27,511.93
188.73,52.2,309.27,95.933
1,99.133,341.27,511.93
87.4,150.33,249.53,511.93
181.27,1,341.27,511.93
1,150.33,221.8,511.93
206.87,1,341.27,444.73
1,91.667,341.27,511.93
1,1,309.27,189.8
181.27,91.667,341.27,511.93
152.47,150.33,194.07,259.13
43.667,113,341.27,511.93
1,1,289,185.53
99.133,89.533,341.27,511.93
1,1,292.2,239.93
45.8,292.2,223.93,511.93
185.53,140.73,259.13,511.93
1,146.07,223.93,511.93
183.4,22.333,341.27,439.4
1,1,186.6,136.47
197.27,1,341.27,421.27
299.67,375.4,341.27,504.47
1,171.67,141.8,511.93
1,164.2,205.8,511.93
1,1,213.27,189.8
56.467,150.33,196.2,419.13
99.133,1,281.53,175.93
43.667,306.07,146.07,511.93
69.267,42.6,204.73,161
197.27,1,341.27,444.73
241,196.2,281.53,439.4
1,89.533,341.27,511.93
186.6,1,341.27,439.4
212.2,210.07,253.8,276.2
55.4,1,244.2,53.267
43.667,91.667,258.07,511.93
1,42.6,213.27,239.93
1,120.47,119.4,184.47
189.8,141.8,254.87,213.27
62.867,1,281.53,124.73
88.467,1,244.2,53.267
283.67,91.667,341.27,166.33
33,1,289,129
1,122.6,136.47,184.47
1,1,253.8,237.8
43.667,119.4,341.27,511.93
87.4,127.93,341.27,511.93
197.27,26.6,341.27,143.93
181.27,132.2,274.07,511.93
1,178.07,221.8,511.93
1,164.2,175.93,511.93
1,1,341.27,185.53
186.6,24.467,341.27,439.4
1,158.87,223.93,511.93
1,127.93,341.27,511.93
1,1,341.27,439.4
76.733,127.93,341.27,511.93
60.733,172.73,118.33,409.53
1,1,305,184.47
1,122.6,119.4,180.2
203.67,186.6,261.27,393.53
186.6,1,325.27,175.93
73.533,1,307.13,104.47
186.6,1,325.27,194.07
1,1,325.27,242.07
184.47,1,341.27,511.93
1,175.93,95.933,499.13
203.67,282.6,249.53,511.93
1,1,132.2,136.47
1,1,287.93,122.6
275.13,332.73,341.27,511.93
172.73,25.533,264.47,104.47
1,94.867,279.4,214.33
117.27,118.33,165.27,161
55.4,1,281.53,72.467
229.27,91.667,341.27,511.93
99.133,141.8,254.87,363.67
1,1,307.13,126.87
1,23.4,204.73,237.8
1,1,307.13,214.33
44.733,420.2,140.73,511.93
58.6,18.067,213.27,118.33
221.8,104.47,275.13,172.73
242.07,102.33,284.73,357.27
1,123.67,136.47,184.47
46.867,1,309.27,172.73
206.87,95.933,284.73,351.93
210.07,140.73,258.07,218.6
1,471.4,63.933,511.93
62.867,1,287.93,97
1,102.33,52.2,149.27
1,1,253.8,127.93
1,95.933,63.933,146.07
69.267,42.6,213.27,189.8
67.133,374.33,132.2,511.93
206.87,94.867,284.73,357.27
229.27,26.6,341.27,129
87.4,150.33,223.93,511.93
283.67,91.667,341.27,296.47
1,25.533,71.4,140.73
99.133,141.8,254.87,451.13
177,52.2,309.27,172.73
268.73,178.07,341.27,511.93
1,1,139.67,105.53
229.27,102.33,306.07,511.93
143.93,1,325.27,242.07
73.533,22.333,197.27,93.8
229.27,350.87,276.2,511.93
81,151.4,204.73,392.47
1,119.4,163.13,214.33
