113,1,300.73,213.27
189.8,17,294.33,179.13
1,389.27,143.93,511.93
1,1,335.93,348.73
1,1,383.93,252.73
1,403.13,316.73,511.93
1,257,383.93,511.93
1,1,383.93,511.93
1,1,313.53,252.73
1,1,300.73,327.4
1,264.47,383.93,511.93
1,153.53,302.87,328.47
220.73,1,383.93,121.53
1,284.73,383.93,511.93
1,1,313.53,312.47
108.73,158.87,302.87,319.93
237.8,1,383.93,349.8
271.93,1,383.93,270.87
1,1,300.73,417
97,57.533,143.93,99.133
194.07,389.27,383.93,511.93
73.533,303.93,241,411.67
1,74.6,281.53,411.67
1,1,349.8,511.93
1,1,383.93,411.67
1,1,326.33,168.47
153.53,85.267,222.87,167.4
1,287.93,337,442.6
1,94.867,137.53,296.47
1,1,383.93,345.53
1,134.33,383.93,511.93
1,1,162.07,296.47
1,258.07,383.93,511.93
247.4,401,349.8,476.73
1,1,383.93,479.93
1,385,383.93,511.93
1,1,322.07,328.47
1,1,383.93,329.53
177,209,273,307.13
1,1,383.93,370.07
1,385,127.93,511.93
65,1,140.73,99.133
1,1,383.93,342.33
28.733,387.13,109.8,474.6
125.8,417,206.87,511.93
171.67,1,383.93,127.93
54.333,276.2,236.73,329.53
1,90.6,302.87,328.47
292.2,154.6,332.73,219.67
50.067,90.6,294.33,242.07
50.067,1,241,186.6
40.467,95.933,290.07,327.4
1,371.13,383.93,511.93
1,87.4,164.2,322.07
1,158.87,302.87,328.47
1,262.33,241,411.67
1,370.07,383.93,511.93
273,1,383.93,277.27
1,374.33,349.8,477.8
99.133,376.47,252.73,472.47
1,1,300.73,213.27
1,1,322.07,299.67
1,1,326.33,328.47
167.4,408.47,207.93,457.53
257,460.73,383.93,511.93
218.6,264.47,349.8,476.73
70.333,430.87,308.2,511.93
271.93,1,383.93,511.93
1,228.2,349.8,511.93
72.467,293.27,242.07,425.53
267.67,287.93,338.07,433
226.07,85.267,294.33,143.93
164.2,228.2,338.07,433
1,371.13,349.8,511.93
244.2,392.47,331.67,474.6
1,298.6,89.533,401
1,405.27,308.2,511.93
218.6,139.67,278.33,225
324.2,322.07,383.93,437.27
196.2,134.33,383.93,511.93
1,374.33,349.8,511.93
72.467,315.67,157.8,425.53
54.333,264.47,226.07,425.53
248.47,1,383.93,342.33
1,1,95.933,181.27
1,257,383.93,463.93
1,145,286.87,327.4
252.73,437.27,308.2,511.93
1,118.33,115.13,308.2
4.2,169.53,190.87,263.4
1,287.93,254.87,463.93
277.27,231.4,383.93,511.93
67.133,145,113,186.6
1,274.07,50.067,319.93
72.467,293.27,254.87,425.53
1,263.4,383.93,511.93
325.27,402.07,383.93,511.93
237.8,1,383.93,437.27
1,74.6,281.53,316.73
50.067,1,294.33,186.6
227.13,286.87,383.93,479.93
1,405.27,107.67,511.93
116.2,261.27,215.4,325.27
