171.67,1,271.93,86.333
34.067,182.33,341.27,443.67
60.733,33,341.27,338.07
56.467,1,341.27,147.13
60.733,43.667,233.53,204.73
1,1,341.27,511.93
63.933,252.73,182.33,417
70.333,124.73,233.53,209
33,1,341.27,452.2
61.8,1,341.27,221.8
175.93,226.07,306.07,338.07
61.8,36.2,225,140.73
216.47,134.33,277.27,213.27
33,243.13,173.8,452.2
197.27,57.533,341.27,289
35.133,1,341.27,445.8
212.2,109.8,271.93,161
56.467,1,271.93,90.6
34.067,1,341.27,445.8
57.533,1,341.27,338.07
30.867,180.2,341.27,452.2
157.8,204.73,341.27,373.27
167.4,173.8,290.07,285.8
237.8,106.6,341.27,198.33
61.8,1,273,195.13
232.47,34.067,341.27,155.67
58.6,287.93,341.27,430.87
119.4,181.27,204.73,247.4
30.867,1,341.27,452.2
94.867,50.067,150.33,104.47
123.67,253.8,198.33,337
189.8,63.933,341.27,292.2
259.13,65,341.27,143.93
181.27,286.87,341.27,359.4
33,120.47,341.27,452.2
34.067,198.33,341.27,445.8
60.733,65,105.53,133.27
93.8,293.27,341.27,409.53
56.467,1,341.27,338.07
68.2,197.27,341.27,428.73
89.533,34.067,341.27,338.07
271.93,137.53,341.27,213.27
74.6,146.07,206.87,247.4
33,243.13,262.33,452.2
57.533,1,341.27,221.8
164.2,173.8,341.27,414.87
68.2,116.2,232.47,190.87
124.73,65,341.27,334.87
147.13,33,341.27,242.07
124.73,33,341.27,334.87
79.933,182.33,287.93,383.93
165.27,180.2,341.27,337
34.067,33,341.27,443.67
69.267,93.8,233.53,161
293.27,87.4,335.93,127.93
51.133,217.53,222.87,430.87
79.933,182.33,341.27,383.93
251.67,286.87,341.27,374.33
34.067,1,341.27,443.67
259.13,57.533,341.27,233.53
42.6,1,341.27,439.4
159.93,1,341.27,301.8
45.8,265.53,173.8,433
189.8,164.2,286.87,292.2
74.6,146.07,153.53,204.73
44.733,33,341.27,430.87
219.67,74.6,310.33,149.27
93.8,198.33,341.27,409.53
51.133,33,341.27,430.87
87.4,147.13,200.47,227.13
57.533,1,235.67,238.87
164.2,277.27,236.73,337
60.733,43.667,216.47,121.53
34.067,252.73,182.33,443.67
232.47,30.867,341.27,155.67
133.27,187.67,201.53,247.4
61.8,1,341.27,338.07
60.733,33,341.27,247.4
289,30.867,341.27,88.467
133.27,120.47,290.07,337
89.533,65,341.27,338.07
226.07,173.8,341.27,301.8
70.333,115.13,233.53,178.07
197.27,163.13,294.33,289
30.867,401,180.2,452.2
60.733,43.667,220.73,121.53
159.93,1,341.27,149.27
34.067,359.4,235.67,443.67
44.733,319.93,87.4,404.2
60.733,44.733,233.53,209
181.27,63.933,341.27,301.8
