1,1,270.87,511.93
1,1,383.93,511.93
1,378.6,211.13,511.93
280.47,1,383.93,511.93
189.8,1,383.93,511.93
194.07,1,383.93,511.93
189.8,1,312.47,401
1,93.8,216.47,393.53
237.8,1,383.93,228.2
49,395.67,201.53,479.93
1,1,271.93,511.93
1,385,94.867,461.8
152.47,1,383.93,511.93
205.8,1,383.93,511.93
1,309.27,184.47,350.87
1,1,211.13,214.33
1,298.6,334.87,511.93
190.87,1,383.93,511.93
1,213.27,206.87,423.4
1,1,106.6,183.4
218.6,136.47,326.33,401
301.8,1,383.93,511.93
1,1,212.2,511.93
57.533,113,211.13,238.87
119.4,350.87,180.2,396.73
270.87,1,383.93,511.93
187.67,1,267.67,385
47.933,324.2,334.87,511.93
91.667,351.93,271.93,401
1,310.33,211.13,511.93
1,333.8,204.73,511.93
335.93,330.6,383.93,463.93
1,1,230.33,204.73
1,298.6,211.13,511.93
1,213.27,270.87,511.93
1,1,203.67,403.13
1,1,230.33,232.47
1,333.8,189.8,394.6
36.2,212.2,116.2,257
206.87,305,252.73,394.6
1,231.4,91.667,329.53
237.8,1,341.27,350.87
1,332.73,271.93,511.93
1,231.4,271.93,511.93
1,1,312.47,511.93
1,107.67,163.13,215.4
1,459.67,189.8,511.93
1,1,334.87,511.93
70.333,1,211.13,248.47
91.667,199.4,207.93,248.47
1,1,237.8,403.13
101.27,17,209,204.73
1,1,230.33,238.87
1,1,211.13,399.93
147.13,258.07,195.13,321
237.8,1,333.8,170.6
1,202.6,68.2,253.8
1,1,211.13,329.53
135.4,231.4,206.87,321
69.267,1,164.2,110.87
139.67,402.07,201.53,479.93
1,175.93,211.13,511.93
1,385,123.67,479.93
110.87,213.27,209,353
1,333.8,189.8,419.13
331.67,76.733,383.93,198.33
91.667,169.53,210.07,248.47
1,81,211.13,426.6
152.47,140.73,317.8,439.4
1,350.87,212.2,511.93
1,329.53,175.93,403.13
194.07,141.8,383.93,511.93
1,333.8,271.93,511.93
206.87,403.13,282.6,511.93
1,402.07,212.2,511.93
152.47,1,317.8,439.4
142.87,409.53,204.73,511.93
1,39.4,149.27,210.07
1,39.4,211.13,238.87
1,333.8,123.67,399.93
214.33,1,333.8,391.4
1,230.33,205.8,329.53
1,356.2,84.2,462.87
310.33,223.93,383.93,511.93
102.33,157.8,148.2,213.27
1,147.13,52.2,209
194.07,1,341.27,511.93
1,235.67,82.067,329.53
214.33,136.47,275.13,391.4
207.93,121.53,330.6,404.2
101.27,1,210.07,204.73
1,1,213.27,463.93
91.667,1,237.8,391.4
117.27,173.8,200.47,214.33
1,356.2,109.8,463.93
1,1,230.33,511.93
1,89.533,207.93,257
1,326.33,206.87,423.4
1,447.93,191.93,511.93
1,107.67,163.13,227.13
1,259.13,270.87,511.93
214.33,286.87,278.33,397.8
152.47,1,270.87,394.6
54.333,231.4,98.067,286.87
194.07,170.6,332.73,511.93
194.07,286.87,328.47,511.93
229.27,133.27,312.47,404.2
1,399.93,206.87,511.93
194.07,349.8,334.87,511.93
82.067,141.8,216.47,393.53
68.2,67.133,211.13,216.47
274.07,129,344.47,228.2
105.53,257,211.13,396.73
189.8,1,323.13,404.2
1,107.67,206.87,399.93
204.73,52.2,330.6,404.2
70.333,1,213.27,204.73
195.13,1,245.27,355.13
1,1,211.13,465
1,402.07,201.53,511.93
234.6,136.47,275.13,403.13
84.2,198.33,211.13,329.53
1,39.4,104.47,210.07
274.07,170.6,335.93,479.93
1,402.07,203.67,511.93
232.47,1,333.8,349.8
79.933,1,206.87,204.73
1,333.8,200.47,511.93
23.4,113,102.33,212.2
206.87,161,317.8,439.4
156.73,1,205.8,47.933
93.8,1,312.47,407.4
205.8,1,333.8,349.8
36.2,395.67,212.2,511.93
1,190.87,159.93,300.73
280.47,377.53,334.87,468.2
238.87,1,323.13,158.87
1,89.533,137.53,211.13
131.13,141.8,216.47,393.53
1,93.8,212.2,342.33
107.67,255.93,201.53,329.53
165.27,207.93,209,248.47
281.53,141.8,383.93,511.93
151.4,359.4,194.07,401
205.8,1,323.13,159.93
29.8,435.13,194.07,511.93
261.27,1,383.93,511.93
229.27,133.27,313.53,404.2
189.8,1,332.73,511.93
136.47,173.8,211.13,214.33
1,1,104.47,183.4
77.8,399.93,195.13,461.8
281.53,1,383.93,511.93
214.33,286.87,316.73,397.8
1,234.6,153.53,329.53
1,107.67,211.13,329.53
1,213.27,206.87,350.87
1,223.93,134.33,329.53
142.87,435.13,194.07,493.8
318.87,158.87,383.93,468.2
39.4,168.47,102.33,212.2
274.07,376.47,330.6,479.93
207.93,121.53,264.47,387.13
1,231.4,86.333,329.53
278.33,351.93,334.87,468.2
274.07,396.73,317.8,439.4
1,145,49,206.87
189.8,140.73,332.73,511.93
69.267,93.8,142.87,155.67
81,108.73,130.07,213.27
1,310.33,194.07,403.13
1,385,135.4,511.93
1,89.533,207.93,465
1,1,93.8,168.47
1,1,107.67,184.47
1,107.67,159.93,257
1,212.2,201.53,342.33
84.2,226.07,154.6,297.53
1,282.6,79.933,329.53
206.87,286.87,317.8,439.4
236.73,127.93,301.8,168.47
33,439.4,190.87,511.93
274.07,295.4,316.73,370.07
146.07,1,211.13,204.73
236.73,127.93,301.8,179.13
261.27,133.27,313.53,404.2
1,385,61.8,462.87
1,385,109.8,468.2
1,381.8,123.67,479.93
204.73,1,330.6,404.2
24.467,81,134.33,213.27
197.27,139.67,308.2,396.73
77.8,399.93,206.87,511.93
1,212.2,172.73,329.53
147.13,285.8,201.53,329.53
270.87,129,344.47,348.73
1,385,57.533,462.87
101.27,1,209,204.73
1,107.67,210.07,232.47
1,107.67,95.933,226.07
91.667,169.53,210.07,253.8
47.933,324.2,271.93,410.6
229.27,136.47,275.13,403.13
278.33,1,383.93,511.93
1,89.533,125.8,213.27
1,444.73,109.8,511.93
1,1,230.33,393.53
188.73,1,267.67,385
322.07,1,383.93,159.93
1,108.73,203.67,403.13
190.87,351.93,328.47,511.93
79.933,1,213.27,204.73
131.13,347.67,172.73,394.6
43.667,231.4,86.333,273
45.8,249.53,153.53,329.53
91.667,1,230.33,204.73
105.53,230.33,203.67,281.53
90.6,1,211.13,214.33
105.53,230.33,203.67,323.13
194.07,361.53,305,419.13
1,354.07,51.133,425.53
60.733,402.07,211.13,511.93
1,392.47,271.93,511.93
1,298.6,149.27,465
152.47,1,341.27,511.93
1,1,130.07,212.2
154.6,24.467,204.73,104.47
1,85.267,203.67,403.13
90.6,1,211.13,248.47
1,333.8,84.2,394.6
277.27,170.6,335.93,350.87
1,89.533,150.33,213.27
54.333,359.4,194.07,427.67
38.333,434.07,195.13,511.93
70.333,101.27,137.53,187.67
1,214.33,79.933,329.53
1,39.4,102.33,212.2
152.47,140.73,270.87,394.6
1,465,131.13,511.93
1,198.33,211.13,329.53
58.6,333.8,126.87,393.53
1,110.87,125.8,213.27
213.27,353,308.2,396.73
206.87,351.93,328.47,511.93
135.4,231.4,206.87,329.53
238.87,1,383.93,358.33
1,89.533,152.47,213.27
1,1,106.6,180.2
198.33,103.4,321,404.2
214.33,136.47,264.47,387.13
1,359.4,270.87,511.93
75.667,330.6,271.93,401
13.8,392.47,123.67,465
83.133,1,198.33,120.47
25.533,375.4,270.87,425.53
302.87,1,383.93,169.53
3.1333,331.67,175.93,394.6
302.87,1,383.93,511.93
57.533,350.87,201.53,463.93
83.133,1,230.33,204.73
1,107.67,52.2,209
190.87,1,327.4,511.93
38.333,462.87,177,511.93
280.47,170.6,326.33,350.87
258.07,402.07,328.47,511.93
22.333,347.67,76.733,403.13
91.667,1,184.47,108.73
237.8,1,341.27,167.4
154.6,257,211.13,396.73
229.27,136.47,271.93,386.07
1,81,211.13,463.93
206.87,305,270.87,394.6
1,107.67,211.13,238.87
97,471.4,190.87,511.93
57.533,395.67,201.53,463.93
159.93,104.47,210.07,188.73
1,198.33,122.6,312.47
1,231.4,153.53,330.6
100.2,231.4,203.67,325.27
189.8,103.4,321,404.2
61.8,1,130.07,169.53
1,402.07,211.13,511.93
75.667,330.6,271.93,410.6
47.933,378.6,111.93,427.67
1,81,44.733,127.93
258.07,20.2,315.67,158.87
23.4,238.87,86.333,329.53
25.533,231.4,271.93,425.53
137.53,213.27,209,253.8
209,1,323.13,159.93
74.6,230.33,206.87,328.47
277.27,349.8,334.87,468.2
1,107.67,125.8,226.07
261.27,170.6,335.93,479.93
267.67,1,341.27,158.87
274.07,141.8,383.93,479.93
1,81,153.53,213.27
147.13,1,230.33,204.73
1,350.87,201.53,511.93
233.53,127.93,301.8,387.13
1,444.73,135.4,511.93
81,259.13,270.87,407.4
1,436.2,170.6,511.93
277.27,170.6,335.93,369
126.87,322.07,271.93,401
102.33,1,237.8,391.4
1,177,210.07,329.53
1,1,137.53,211.13
44.733,375.4,270.87,425.53
118.33,1,205.8,65
67.133,276.2,139.67,328.47
1,163.13,105.53,223.93
1,399.93,195.13,511.93
1,175.93,210.07,329.53
43.667,359.4,270.87,427.67
310.33,1,383.93,511.93
13.8,375.4,123.67,465
245.27,350.87,328.47,439.4
1,271.93,55.4,329.53
283.67,1,383.93,211.13
1,213.27,134.33,329.53
97,198.33,211.13,253.8
74.6,153.53,142.87,213.27
153.53,37.267,198.33,108.73
204.73,52.2,321,404.2
118.33,1,207.93,107.67
1,298.6,74.6,351.93
280.47,377.53,334.87,444.73
204.73,52.2,321,185.53
194.07,396.73,319.93,511.93
1,385,212.2,511.93
65,98.067,137.53,211.13
1,356.2,99.133,478.87
67.133,230.33,201.53,329.53
90.6,1,185.53,109.8
70.333,67.133,149.27,110.87
1,234.6,77.8,329.53
1,333.8,49,399.93
1,268.73,58.6,329.53
102.33,1,225,204.73
1,181.27,134.33,350.87
195.13,1,267.67,355.13
274.07,357.27,331.67,479.93
1,392.47,200.47,511.93
190.87,140.73,328.47,511.93
225,1,267.67,385
1,333.8,59.667,399.93
261.27,133.27,330.6,404.2
125.8,328.47,201.53,385
218.6,1,326.33,401
93.8,257,270.87,407.4
152.47,140.73,217.53,392.47
1,1,104.47,174.87
1,380.73,95.933,463.93
228.2,127.93,301.8,387.13
302.87,1,383.93,198.33
1,356.2,55.4,461.8
206.87,310.33,252.73,394.6
61.8,402.07,195.13,463.93
89.533,1,198.33,149.27
1,231.4,139.67,329.53
119.4,444.73,195.13,511.93
57.533,120.47,211.13,238.87
1,213.27,184.47,350.87
66.067,333.8,149.27,393.53
68.2,1,211.13,216.47
205.8,402.07,328.47,511.93
68.2,67.133,149.27,117.27
14.867,326.33,206.87,396.73
1,465,135.4,511.93
113,173.8,211.13,214.33
147.13,255.93,203.67,323.13
67.133,249.53,139.67,328.47
58.6,333.8,147.13,393.53
57.533,395.67,194.07,463.93
119.4,120.47,211.13,216.47
65,111.93,125.8,212.2
1,331.67,172.73,426.6
280.47,171.67,326.33,350.87
194.07,286.87,305,419.13
1,267.67,82.067,329.53
1,177,210.07,293.27
110.87,255.93,206.87,333.8
110.87,141.8,216.47,393.53
154.6,25.533,198.33,99.133
74.6,257,152.47,328.47
310.33,420.2,383.93,511.93
155.67,1,210.07,116.2
217.53,286.87,278.33,397.8
189.8,1,308.2,396.73
118.33,141.8,211.13,248.47
1,165.27,159.93,257
274.07,129,344.47,281.53
93.8,402.07,195.13,479.93
67.133,249.53,152.47,328.47
237.8,1,323.13,158.87
276.2,378.6,327.4,452.2
33,447.93,191.93,511.93
81,207.93,207.93,323.13
206.87,403.13,319.93,511.93
195.13,1,267.67,360.47
165.27,207.93,209,253.8
1,333.8,149.27,425.53
255.93,20.2,315.67,158.87
23.4,251.67,82.067,328.47
90.6,259.13,211.13,396.73
189.8,1,301.8,387.13
214.33,403.13,283.67,511.93
1,89.533,207.93,330.6
14.867,234.6,77.8,281.53
202.6,351.93,328.47,511.93
190.87,139.67,319.93,511.93
1,309.27,101.27,350.87
228.2,1,323.13,159.93
245.27,171.67,334.87,439.4
153.53,120.47,195.13,216.47
1,139.67,51.133,211.13
156.73,1,207.93,107.67
194.07,171.67,341.27,511.93
117.27,135.4,211.13,214.33
322.07,1,383.93,255.93
15.933,219.67,122.6,293.27
146.07,1,230.33,204.73
161,260.2,202.6,317.8
214.33,351.93,271.93,392.47
280.47,171.67,334.87,380.73
8.4667,347.67,59.667,393.53
111.93,259.13,211.13,396.73
280.47,255.93,332.73,350.87
1,331.67,175.93,403.13
278.33,171.67,334.87,380.73
45.8,375.4,92.733,421.27
104.47,230.33,168.47,321
54.333,359.4,270.87,427.67
1,139.67,159.93,312.47
18.067,333.8,149.27,393.53
1,392.47,270.87,511.93
281.53,171.67,334.87,349.8
1,109.8,60.733,212.2
276.2,292.2,345.53,422.33
1,470.33,69.267,511.93
1,229.27,54.333,277.27
1,385,84.2,462.87
214.33,349.8,271.93,392.47
1,402.07,45.8,460.73
1,311.4,202.6,426.6
33,330.6,194.07,394.6
6.3333,165.27,52.2,209
126.87,104.47,198.33,187.67
60.733,402.07,201.53,479.93
1,228.2,100.2,329.53
57.533,413.8,123.67,463.93
49,395.67,212.2,511.93
189.8,1,252.73,355.13
85.267,200.47,207.93,255.93
1,331.67,172.73,394.6
283.67,1,383.93,174.87
195.13,1,245.27,207.93
280.47,191.93,321,361.53
111.93,108.73,163.13,195.13
237.8,1,333.8,159.93
81,207.93,207.93,254.87
313.53,86.333,371.13,211.13
317.8,223.93,383.93,376.47
1,108.73,203.67,325.27
274.07,141.8,344.47,479.93
133.27,1,211.13,214.33
45.8,333.8,104.47,380.73
142.87,403.13,204.73,511.93
134.33,359.4,194.07,401
89.533,1,230.33,149.27
1,214.33,54.333,300.73
7.4,219.67,100.2,291.13
189.8,1,245.27,355.13
74.6,278.33,139.67,328.47
261.27,295.4,331.67,479.93
218.6,139.67,263.4,386.07
142.87,431.93,204.73,511.93
68.2,1,211.13,323.13
68.2,108.73,163.13,195.13
317.8,285.8,383.93,447.93
1,231.4,87.4,330.6
250.6,141.8,300.73,387.13
313.53,141.8,371.13,211.13
155.67,1,210.07,107.67
323.13,1,383.93,177
89.533,230.33,168.47,321
1,246.33,74.6,329.53
1,310.33,206.87,511.93
1,298.6,149.27,425.53
237.8,1,319.93,167.4
23.4,134.33,89.533,205.8
1,434.07,195.13,511.93
323.13,1,383.93,120.47
238.87,1,342.33,358.33
274.07,295.4,331.67,391.4
237.8,1,341.27,479.93
115.13,471.4,190.87,511.93
250.6,141.8,326.33,401
1,139.67,50.067,211.13
135.4,230.33,205.8,281.53
61.8,94.867,130.07,169.53
110.87,261.27,153.53,321
238.87,1,323.13,159.93
52.2,230.33,170.6,328.47
1,324.2,197.27,465
101.27,17,198.33,120.47
107.67,255.93,193,298.6
1,109.8,51.133,211.13
279.4,376.47,330.6,479.93
133.27,1,210.07,214.33
1,378.6,195.13,511.93
74.6,230.33,203.67,328.47
1,420.2,94.867,463.93
168.47,257,211.13,393.53
143.93,1,204.73,105.53
93.8,402.07,195.13,447.93
57.533,409.53,123.67,463.93
1,230.33,201.53,330.6
139.67,428.73,195.13,479.93
74.6,230.33,146.07,327.4
214.33,348.73,271.93,392.47
91.667,177,210.07,248.47
