1,1,512.2,384.2
345,284.2,512.2,384.2
288.2,1,512.2,384.2
41,24.2,361,352.2
85.8,30.6,331.4,349
321,1,468.2,363.4
1,1,417,167.4
126.6,29.8,332.2,349.8
242.6,1,512.2,384.2
164.2,113.8,273.8,222.6
120.2,30.6,332.2,349
67.4,36.2,316.2,344.2
1,1,464.2,384.2
80.2,49,417,354.6
465,305.8,512.2,384.2
1,1,512.2,365.8
146.6,249.8,277.8,338.6
401,1,500.2,336.2
242.6,185,448.2,370.6
321,1,512.2,377
281,105,337.8,352.2
324.2,175.4,433,368.2
84.2,53,221,317.8
1,201,368.2,384.2
312.2,1,512.2,384.2
283.4,1,512.2,365.8
288.2,16.2,468.2,384.2
1,82.6,512.2,384.2
1,1,470.6,384.2
1,1,113,79.4
417,303.4,480.2,384.2
88.2,90.6,142.6,285.8
65,54.6,221,320.2
1,24.2,448.2,384.2
270.6,29.8,331.4,348.2
85.8,30.6,331.4,352.2
241,69,370.6,349
87.4,30.6,334.6,353
1,62.6,337.8,384.2
41,29.8,331.4,352.2
317,33,416.2,75.4
336.2,18.6,466.6,367.4
118.6,49,331.4,349
321,58.6,430.6,312.2
241,144.2,323.4,335.4
1,77.8,448.2,384.2
314.6,1,512.2,384.2
134.6,65.8,207.4,110.6
141.8,240.2,512.2,384.2
97,83.4,256.2,296.2
337,176.2,430.6,312.2
64.2,1,512.2,384.2
438.6,1,512.2,384.2
273,224.2,332.2,349
118.6,205,161.8,308.2
181.8,209,268.2,279.4
136.2,177.8,277.8,338.6
17.8,65.8,112.2,299.4
105,313,368.2,384.2
65,1,512.2,384.2
41,209,332.2,352.2
17.8,65.8,116.2,296.2
85.8,52.2,240.2,221.8
370.6,137.8,464.2,354.6
1,335.4,49,384.2
1,62.6,112.2,299.4
194.6,152.2,238.6,196.2
141.8,1,512.2,384.2
335.4,175.4,433,353
1,1,417,384.2
146.6,69,332.2,349
126.6,154.6,253.8,281
67.4,22.6,416.2,75.4
65,305,320.2,376.2
1,65.8,180.2,384.2
321,31.4,465.8,256.2
17.8,145,96.2,241
67.4,47.4,204.2,285.8
93,97,144.2,293.8
157.8,110.6,259.4,221
125.8,113,256.2,290.6
116.2,199.4,301.8,344.2
1,65.8,111.4,304.2
