199.4,385,333.8,477.8
1,1,340.2,511.93
1,20.2,340.2,378.6
1,265.53,340.2,511.93
1,1,212.2,67.133
209,71.4,265.53,117.27
1,1,167.4,71.4
1,1,229.27,511.93
1,1,340.2,403.13
71.4,18.067,340.2,135.4
86.333,111.93,315.67,175.93
102.33,68.2,340.2,243.13
1,298.6,274.07,435.13
1,189.8,340.2,511.93
122.6,415.93,340.2,511.93
1,216.47,189.8,403.13
1,184.47,340.2,511.93
1,1,340.2,222.87
98.067,153.53,219.67,283.67
106.6,38.333,340.2,118.33
171.67,333.8,295.4,375.4
225,210.07,330.6,266.6
72.467,332.73,340.2,450.07
1,195.13,340.2,511.93
5.2667,201.53,340.2,490.6
1,405.27,166.33,511.93
1,396.73,118.33,511.93
81,189.8,340.2,328.47
98.067,153.53,340.2,321
114.07,26.6,258.07,94.867
1,1,340.2,210.07
1,62.867,101.27,212.2
66.067,310.33,340.2,511.93
1,1,340.2,147.13
150.33,310.33,340.2,417
1,1,78.867,51.133
86.333,108.73,340.2,234.6
1,316.73,171.67,511.93
171.67,333.8,310.33,399.93
201.53,260.2,242.07,305
37.267,43.667,211.13,203.67
1,172.73,340.2,511.93
1,72.467,43.667,124.73
172.73,93.8,312.47,150.33
1,1,340.2,397.8
1,298.6,340.2,511.93
72.467,184.47,264.47,366.87
1,323.13,172.73,403.13
153.53,389.27,248.47,444.73
133.27,426.6,267.67,479.93
82.067,137.53,196.2,203.67
1,59.667,105.53,147.13
133.27,393.53,340.2,511.93
159.93,323.13,287.93,365.8
54.333,184.47,340.2,354.07
154.6,1,340.2,47.933
1,65,142.87,397.8
1,1,340.2,243.13
1,1,340.2,200.47
71.4,26.6,340.2,209
1,243.13,108.73,318.87
1,1,340.2,209
1,67.133,107.67,167.4
54.333,203.67,223.93,316.73
37.267,1,340.2,222.87
1,1,340.2,241
136.47,383.93,340.2,478.87
1,298.6,340.2,489.53
67.133,298.6,153.53,350.87
1,72.467,85.267,147.13
1,169.53,121.53,218.6
94.867,201.53,340.2,328.47
1,189.8,340.2,418.07
37.267,67.133,150.33,237.8
4.2,324.2,75.667,377.53
1,97,340.2,243.13
1,364.73,229.27,511.93
55.4,68.2,101.27,143.93
190.87,321,309.27,399.93
1,94.867,196.2,511.93
1,216.47,127.93,340.2
125.8,357.27,171.67,412.73
203.67,127.93,307.13,172.73
78.867,20.2,340.2,218.6
50.067,201.53,340.2,473.53
47.933,201.53,340.2,391.4
85.267,366.87,333.8,477.8
106.6,1,340.2,161
1,216.47,83.133,308.2
106.6,43.667,340.2,118.33
1,202.6,164.2,511.93
145,267.67,285.8,375.4
191.93,409.53,303.93,457.53
98.067,153.53,213.27,283.67
4.2,324.2,67.133,377.53
1,1,234.6,200.47
89.533,1,340.2,222.87
94.867,374.33,232.47,426.6
115.13,83.133,212.2,145
287.93,113,340.2,219.67
1,1,189.8,403.13
1,1,340.2,217.53
67.133,283.67,149.27,338.07
1,438.33,82.067,497
1,323.13,151.4,377.53
155.67,194.07,340.2,322.07
211.13,268.73,262.33,315.67
1,376.47,340.2,511.93
172.73,396.73,248.47,447.93
110.87,108.73,340.2,241
72.467,184.47,264.47,265.53
113,342.33,274.07,435.13
107.67,255.93,301.8,340.2
1,62.867,101.27,207.93
191.93,210.07,340.2,328.47
1,195.13,340.2,338.07
1,216.47,340.2,418.07
189.8,201.53,340.2,317.8
102.33,97,340.2,243.13
5.2667,1,340.2,490.6
85.267,360.47,333.8,477.8
1,1,167.4,69.267
69.267,299.67,151.4,340.2
1,270.87,340.2,511.93
1,138.6,86.333,201.53
217.53,56.467,286.87,108.73
1,390.33,340.2,511.93
72.467,184.47,264.47,267.67
133.27,265.53,270.87,342.33
1,319.93,116.2,377.53
159.93,279.4,203.67,342.33
71.4,26.6,340.2,203.67
257,420.2,340.2,511.93
133.27,265.53,340.2,455.4
116.2,294.33,340.2,478.87
250.6,97,340.2,243.13
133.27,415.93,340.2,511.93
116.2,294.33,340.2,511.93
1,425.53,82.067,497
222.87,294.33,340.2,407.4
172.73,93.8,340.2,168.47
111.93,104.47,340.2,222.87
54.333,184.47,340.2,511.93
248.47,324.2,315.67,399.93
1,446.87,82.067,495.93
89.533,1,340.2,321
106.6,1,340.2,107.67
50.067,232.47,183.4,289
206.87,139.67,294.33,206.87
1,65,106.6,217.53
1,1,340.2,378.6
78.867,20.2,340.2,328.47
92.733,111.93,183.4,175.93
166.33,209,213.27,264.47
137.53,125.8,235.67,169.53
1,7.4,74.6,59.667
47.933,201.53,183.4,340.2
191.93,225,241,328.47
134.33,263.4,295.4,391.4
73.533,332.73,269.8,409.53
110.87,26.6,340.2,172.73
229.27,294.33,340.2,407.4
219.67,383.93,340.2,437.27
89.533,409.53,172.73,486.33
1,94.867,196.2,203.67
234.6,210.07,340.2,261.27
1,294.33,340.2,511.93
136.47,423.4,340.2,511.93
78.867,74.6,209,218.6
193,204.73,299.67,321
162.07,404.2,282.6,459.67
1,321,77.8,377.53
66.067,310.33,340.2,486.33
50.067,222.87,183.4,289
1,244.2,142.87,334.87
113,363.67,274.07,435.13
81,189.8,219.67,291.13
1,23.4,109.8,69.267
227.13,194.07,340.2,297.53
1,94.867,154.6,203.67
6.3333,332.73,340.2,450.07
187.67,46.867,340.2,101.27
1,195.13,170.6,322.07
1,169.53,135.4,218.6
138.6,127.93,299.67,175.93
133.27,423.4,340.2,511.93
84.2,387.13,279.4,487.4
1,101.27,265.53,232.47
1,376.47,166.33,511.93
1,1,173.8,237.8
86.333,68.2,340.2,243.13
1,62.867,164.2,378.6
81,189.8,340.2,322.07
111.93,108.73,340.2,241
37.267,29.8,340.2,203.67
1,315.67,116.2,388.2
1,375.4,172.73,511.93
66.067,316.73,171.67,491.67
1,323.13,189.8,403.13
17,420.2,93.8,511.93
88.467,201.53,340.2,323.13
9.5333,244.2,76.733,291.13
110.87,115.13,340.2,222.87
1,72.467,92.733,212.2
73.533,332.73,333.8,475.67
1,216.47,183.4,340.2
229.27,309.27,340.2,407.4
122.6,103.4,187.67,159.93
186.6,54.333,241,115.13
1,215.4,156.73,338.07
4.2,325.27,75.667,377.53
1,72.467,92.733,141.8
1,376.47,116.2,511.93
1,1,340.2,203.67
1,1,53.267,51.133
1,216.47,164.2,378.6
1,390.33,229.27,511.93
110.87,167.4,262.33,221.8
111.93,184.47,340.2,291.13
223.93,293.27,340.2,418.07
114.07,26.6,340.2,101.27
223.93,310.33,340.2,455.4
20.2,18.067,166.33,67.133
123.67,329.53,172.73,381.8
119.4,43.667,184.47,105.53
1,195.13,170.6,338.07
1,396.73,147.13,511.93
99.133,201.53,340.2,328.47
266.6,115.13,340.2,241
1,1,156.73,59.667
1,62.867,93.8,211.13
