1,1,425.53,511.93
40.467,6.3333,286.87,165.27
203.67,354.07,367.93,506.6
283.67,1,427.67,511.93
12.733,6.3333,413.8,250.6
6.3333,6.3333,413.8,250.6
265.53,308.2,411.67,458.6
1,151.4,423.4,511.93
11.667,262.33,76.733,341.27
6.3333,6.3333,421.27,250.6
1,1,427.67,511.93
220.73,424.47,335.93,511.93
6.3333,7.4,86.333,188.73
276.2,7.4,420.2,248.47
1,5.2667,169.53,507.67
6.3333,262.33,77.8,357.27
1,261.27,267.67,511.93
196.2,354.07,367.93,506.6
6.3333,5.2667,169.53,253.8
1,1,424.47,251.67
6.3333,6.3333,422.33,250.6
289,5.2667,427.67,511.93
5.2667,258.07,313.53,511.93
276.2,6.3333,421.27,250.6
283.67,258.07,425.53,511.93
174.87,262.33,322.07,506.6
1,1,85.267,149.27
1,1,427.67,293.27
290.07,6.3333,421.27,250.6
1,250.6,425.53,507.67
1,236.73,121.53,511.93
289,1,427.67,511.93
1,1,425.53,324.2
19.133,78.867,289,250.6
33,261.27,74.6,316.73
286.87,97,381.8,249.53
276.2,7.4,420.2,249.53
265.53,319.93,412.73,461.8
359.4,259.13,424.47,507.67
276.2,338.07,318.87,438.33
49,328.47,116.2,401
51.133,6.3333,98.067,85.267
1,151.4,271.93,511.93
6.3333,262.33,412.73,506.6
190.87,6.3333,315.67,250.6
1,6.3333,83.133,507.67
1,403.13,271.93,511.93
124.73,97,413.8,253.8
120.47,386.07,215.4,506.6
310.33,205.8,423.4,253.8
5.2667,262.33,74.6,435.13
17,6.3333,289,250.6
1,1,425.53,262.33
33,126.87,202.6,253.8
1,1,424.47,511.93
91.667,5.2667,289,206.87
1,151.4,424.47,511.93
5.2667,261.27,285.8,507.67
141.8,261.27,273,408.47
6.3333,262.33,422.33,506.6
1,1,57.533,149.27
1,236.73,424.47,511.93
1,261.27,422.33,507.67
12.733,1,423.4,253.8
7.4,7.4,86.333,188.73
22.333,5.2667,169.53,171.67
1,261.27,420.2,511.93
1,261.27,423.4,511.93
5.2667,261.27,407.4,511.93
1,250.6,425.53,511.93
19.133,251.67,424.47,308.2
132.2,142.87,317.8,250.6
1,5.2667,422.33,251.67
6.3333,262.33,322.07,506.6
1,1,367.93,219.67
1,1,153.53,232.47
1,449,284.73,511.93
29.8,452.2,136.47,509.8
6.3333,6.3333,100.2,249.53
13.8,123.67,328.47,253.8
4.2,6.3333,421.27,251.67
1,1,425.53,253.8
6.3333,6.3333,233.53,250.6
1,442.6,423.4,511.93
19.133,251.67,424.47,324.2
1,1,92.733,149.27
17,6.3333,413.8,250.6
35.133,261.27,285.8,507.67
259.13,263.4,420.2,504.47
19.133,5.2667,424.47,293.27
34.067,101.27,233.53,250.6
19.133,1,425.53,324.2
366.87,5.2667,427.67,511.93
291.13,6.3333,422.33,250.6
1,451.13,422.33,511.93
7.4,261.27,309.27,507.67
203.67,405.27,331.67,506.6
283.67,262.33,422.33,506.6
184.47,6.3333,286.87,156.73
333.8,340.2,394.6,461.8
1,1,423.4,253.8
37.267,6.3333,286.87,185.53
17,72.467,289,250.6
333.8,340.2,408.47,469.27
7.4,261.27,420.2,511.93
281.53,7.4,420.2,249.53
5.2667,258.07,423.4,511.93
1,259.13,422.33,511.93
1,259.13,422.33,507.67
318.87,7.4,420.2,124.73
276.2,97,420.2,249.53
59.667,5.2667,123.67,72.467
270.87,1,398.87,63.933
1,236.73,83.133,303.93
10.6,470.33,74.6,511.93
1,151.4,267.67,511.93
71.4,6.3333,211.13,155.67
141.8,124.73,213.27,175.93
221.8,5.2667,287.93,53.267
190.87,6.3333,421.27,250.6
302.87,94.867,394.6,187.67
266.6,7.4,420.2,250.6
305,110.87,375.4,187.67
1,1,420.2,253.8
284.73,262.33,421.27,505.53
1,6.3333,98.067,253.8
125.8,329.53,243.13,402.07
1,4.2,421.27,251.67
12.733,5.2667,317.8,253.8
6.3333,89.533,49,250.6
207.93,344.47,292.2,494.87
286.87,437.27,376.47,510.87
6.3333,7.4,86.333,250.6
37.267,281.53,119.4,396.73
266.6,159.93,420.2,250.6
1,419.13,284.73,511.93
152.47,7.4,243.13,142.87
328.47,7.4,420.2,133.27
1,1,427.67,53.267
314.6,445.8,420.2,504.47
37.267,262.33,255.93,407.4
115.13,6.3333,219.67,175.93
203.67,344.47,322.07,506.6
366.87,1,427.67,511.93
193,6.3333,289,153.53
228.2,138.6,343.4,250.6
332.73,7.4,421.27,115.13
139.67,386.07,269.8,506.6
91.667,30.867,141.8,130.07
5.2667,262.33,65,507.67
37.267,287.93,109.8,396.73
276.2,263.4,420.2,504.47
270.87,1,425.53,253.8
283.67,262.33,408.47,316.73
375.4,324.2,423.4,507.67
5.2667,452.2,284.73,511.93
6.3333,262.33,76.733,402.07
91.667,8.4667,151.4,135.4
289,259.13,424.47,511.93
105.53,1,425.53,253.8
83.133,113,270.87,249.53
186.6,262.33,268.73,347.67
1,1,92.733,202.6
359.4,5.2667,423.4,253.8
316.73,7.4,420.2,248.47
34.067,318.87,229.27,506.6
280.47,263.4,420.2,504.47
228.2,6.3333,422.33,250.6
43.667,6.3333,219.67,145
187.67,6.3333,312.47,179.13
105.53,1,398.87,63.933
211.13,337,252.73,390.33
293.27,7.4,348.73,110.87
6.3333,7.4,108.73,250.6
6.3333,262.33,321,506.6
6.3333,258.07,156.73,357.27
5.2667,404.2,65,507.67
4.2,262.33,75.667,450.07
1,259.13,75.667,507.67
129,164.2,285.8,253.8
43.667,6.3333,123.67,153.53
13.8,5.2667,420.2,253.8
43.667,6.3333,211.13,153.53
276.2,102.33,389.27,239.93
139.67,386.07,226.07,505.53
1,250.6,425.53,341.27
5.2667,261.27,74.6,354.07
340.2,110.87,413.8,215.4
1,1,413.8,253.8
141.8,72.467,213.27,175.93
375.4,324.2,424.47,507.67
174.87,262.33,422.33,506.6
235.67,7.4,277.27,116.2
367.93,47.933,420.2,115.13
10.6,470.33,271.93,511.93
43.667,262.33,123.67,355.13
34.067,361.53,215.4,506.6
5.2667,261.27,420.2,511.93
1,403.13,136.47,511.93
