1,27.667,303.93,473.53
1,1,382.87,482.07
1,1,382.87,511.93
293.27,35.133,382.87,482.07
230.33,289,380.73,500.2
334.87,283.67,382.87,511.93
124.73,90.6,323.13,319.93
10.6,35.133,382.87,482.07
302.87,58.6,354.07,321
146.07,115.13,334.87,309.27
1,1,382.87,344.47
1,34.067,382.87,511.93
1,1,382.87,243.13
230.33,27.667,382.87,482.07
123.67,115.13,341.27,479.93
1,17,191.93,197.27
172.73,86.333,311.4,227.13
318.87,78.867,366.87,209
103.4,15.933,227.13,85.267
201.53,119.4,323.13,310.33
1,15.933,370.07,499.13
123.67,76.733,337,419.13
1,75.667,126.87,409.53
124.73,34.067,382.87,500.2
216.47,178.07,303.93,222.87
123.67,33,382.87,509.8
36.2,382.87,84.2,442.6
229.27,218.6,324.2,287.93
121.53,1,382.87,511.93
1,1,382.87,197.27
46.867,1,382.87,156.73
303.93,14.867,382.87,67.133
12.733,41.533,315.67,474.6
29.8,305,85.267,407.4
1,1,370.07,511.93
121.53,248.47,346.6,377.53
9.5333,41.533,307.13,475.67
329.53,121.53,370.07,292.2
10.6,41.533,307.13,475.67
121.53,27.667,382.87,482.07
266.6,1,382.87,511.93
172.73,34.067,382.87,500.2
9.5333,33,382.87,500.2
123.67,76.733,326.33,408.47
7.4,41.533,315.67,474.6
325.27,293.27,382.87,500.2
123.67,250.6,327.4,340.2
123.67,35.133,382.87,482.07
1,273,44.733,395.67
230.33,283.67,357.27,482.07
1,1,335.93,479.93
1,61.8,152.47,409.53
230.33,33,382.87,481
1,1,382.87,499.13
230.33,399.93,313.53,478.87
291.13,34.067,382.87,159.93
230.33,33,382.87,500.2
158.87,116.2,323.13,319.93
329.53,34.067,382.87,301.8
172.73,274.07,337,419.13
1,1,382.87,474.6
1,1,382.87,239.93
1,267.67,382.87,511.93
152.47,86.333,326.33,305
1,49,109.8,243.13
7.4,211.13,58.6,349.8
198.33,35.133,382.87,482.07
1,72.467,121.53,479.93
1,1,335.93,468.2
1,41.533,315.67,474.6
329.53,34.067,382.87,342.33
9.5333,41.533,303.93,468.2
1,41.533,311.4,511.93
1,364.73,370.07,511.93
230.33,289,357.27,481
172.73,90.6,321,173.8
1,1,215.4,243.13
297.53,37.267,356.2,321
1,334.87,195.13,511.93
52.2,289,382.87,509.8
115.13,17,382.87,89.533
109.8,1,382.87,57.533
62.867,35.133,382.87,511.93
303.93,38.333,357.27,338.07
138.6,264.47,244.2,337
230.33,289,349.8,392.47
325.27,73.533,382.87,500.2
297.53,37.267,357.27,321
171.67,364.73,326.33,475.67
123.67,33,382.87,500.2
230.33,132.2,382.87,482.07
172.73,289,351.93,412.73
291.13,34.067,382.87,500.2
1,27.667,382.87,482.07
1,41.533,382.87,511.93
266.6,391.4,351.93,458.6
226.07,290.07,327.4,349.8
293.27,264.47,362.6,482.07
53.267,437.27,110.87,479.93
172.73,289,351.93,423.4
1,17,382.87,360.47
36.2,345.53,83.133,441.53
329.53,35.133,382.87,482.07
172.73,298.6,341.27,479.93
46.867,62.867,161,156.73
302.87,37.267,360.47,184.47
270.87,1,382.87,199.4
1,273,382.87,511.93
88.467,1,215.4,58.6
121.53,86.333,346.6,377.53
226.07,35.133,382.87,482.07
1,283.67,261.27,511.93
162.07,276.2,260.2,367.93
10.6,41.533,311.4,475.67
1,76.733,175.93,460.73
230.33,399.93,370.07,491.67
248.47,390.33,369,483.13
297.53,27.667,382.87,297.53
230.33,297.53,284.73,349.8
1,359.4,122.6,511.93
1,76.733,382.87,511.93
36.2,338.07,298.6,485.27
123.67,82.067,334.87,407.4
232.47,33,382.87,481
230.33,34.067,382.87,500.2
124.73,90.6,323.13,303.93
76.733,27.667,221.8,126.87
303.93,60.733,353,266.6
233.53,296.47,370.07,481
123.67,195.13,247.4,319.93
172.73,289,382.87,509.8
324.2,37.267,367.93,115.13
266.6,132.2,382.87,511.93
230.33,267.67,353,479.93
171.67,27.667,382.87,482.07
188.73,157.8,302.87,227.13
248.47,402.07,351.93,481
109.8,1,344.47,57.533
219.67,27.667,382.87,482.07
248.47,33,382.87,509.8
297.53,27.667,382.87,265.53
172.73,76.733,322.07,119.4
1,273,271.93,511.93
239.93,297.53,299.67,340.2
270.87,1,382.87,265.53
162.07,276.2,303.93,367.93
291.13,34.067,382.87,138.6
210.07,435.13,382.87,511.93
1,76.733,126.87,344.47
248.47,302.87,382.87,509.8
1,206.87,67.133,392.47
335.93,73.533,382.87,458.6
62.867,435.13,382.87,511.93
115.13,17,382.87,85.267
103.4,1,330.6,85.267
329.53,121.53,382.87,435.13
204.73,90.6,321,173.8
342.33,267.67,382.87,482.07
133.27,27.667,221.8,68.2
203.67,309.27,299.67,385
302.87,37.267,367.93,265.53
230.33,298.6,341.27,382.87
55.4,61.8,152.47,168.47
1,22.333,163.13,479.93
1,76.733,298.6,485.27
172.73,1,382.87,122.6
233.53,393.53,382.87,509.8
172.73,90.6,321,188.73
223.93,290.07,296.47,339.13
206.87,222.87,298.6,309.27
222.87,277.27,327.4,340.2
303.93,231.4,362.6,319.93
1,1,382.87,360.47
124.73,90.6,323.13,367.93
231.4,114.07,301.8,157.8
335.93,61.8,382.87,387.13
187.67,171.67,299.67,227.13
1,129,195.13,511.93
1,359.4,122.6,479.93
1,49,131.13,243.13
287.93,35.133,382.87,482.07
233.53,38.333,354.07,91.667
297.53,33,382.87,500.2
266.6,231.4,382.87,511.93
291.13,34.067,382.87,338.07
215.4,119.4,323.13,290.07
297.53,33,378.6,319.93
138.6,264.47,324.2,407.4
121.53,86.333,328.47,359.4
124.73,90.6,323.13,308.2
328.47,27.667,382.87,95.933
138.6,264.47,228.2,310.33
233.53,296.47,357.27,459.67
216.47,182.33,299.67,222.87
36.2,338.07,175.93,460.73
325.27,353,382.87,500.2
1,22.333,163.13,204.73
219.67,1,330.6,79.933
1,365.8,125.8,511.93
303.93,33,378.6,266.6
1,52.2,92.733,151.4
146.07,116.2,326.33,305
146.07,116.2,334.87,309.27
123.67,76.733,324.2,319.93
52.2,350.87,298.6,483.13
123.67,170.6,308.2,322.07
201.53,214.33,323.13,308.2
230.33,35.133,382.87,482.07
123.67,76.733,323.13,319.93
76.733,1,335.93,126.87
1,27.667,221.8,473.53
157.8,227.13,222.87,302.87
206.87,116.2,334.87,309.27
203.67,309.27,299.67,386.07
222.87,290.07,325.27,340.2
293.27,239.93,382.87,482.07
315.67,122.6,365.8,296.47
197.27,1,347.67,47.933
108.73,452.2,261.27,511.93
1,1,335.93,126.87
172.73,76.733,337,419.13
233.53,37.267,357.27,321
56.467,93.8,99.133,137.53
228.2,116.2,323.13,289
248.47,61.8,382.87,509.8
215.4,175.93,308.2,290.07
1,318.87,125.8,511.93
1,283.67,382.87,511.93
234.6,301.8,351.93,479.93
124.73,182.33,299.67,319.93
53.267,437.27,94.867,479.93
230.33,290.07,327.4,349.8
46.867,1,330.6,156.73
19.133,72.467,99.133,234.6
1,1,215.4,151.4
332.73,27.667,382.87,199.4
7.4,211.13,85.267,409.53
205.8,115.13,334.87,275.13
303.93,37.267,359.4,214.33
172.73,82.067,325.27,153.53
241,236.73,297.53,277.27
308.2,60.733,363.67,265.53
124.73,119.4,323.13,303.93
197.27,1,382.87,67.133
78.867,452.2,370.07,511.93
327.4,37.267,367.93,115.13
123.67,250.6,341.27,479.93
38.333,22.333,163.13,111.93
230.33,297.53,341.27,382.87
123.67,171.67,308.2,322.07
85.267,407.4,169.53,456.47
187.67,177,237.8,227.13
308.2,56.467,367.93,265.53
172.73,319.93,284.73,408.47
219.67,1,335.93,79.933
255.93,397.8,317.8,476.73
313.53,284.73,380.73,500.2
152.47,214.33,246.33,290.07
325.27,420.2,366.87,479.93
58.6,380.73,195.13,462.87
201.53,116.2,323.13,310.33
230.33,284.73,357.27,482.07
172.73,309.27,324.2,407.4
230.33,267.67,351.93,479.93
325.27,394.6,380.73,500.2
230.33,289,351.93,412.73
172.73,76.733,324.2,297.53
138.6,265.53,228.2,310.33
200.47,249.53,244.2,347.67
205.8,166.33,302.87,217.53
39.4,375.4,83.133,441.53
271.93,399.93,329.53,476.73
303.93,38.333,356.2,338.07
123.67,76.733,324.2,408.47
35.133,93.8,99.133,182.33
1,135.4,60.733,349.8
123.67,82.067,334.87,309.27
78.867,452.2,230.33,511.93
146.07,86.333,326.33,305
1,75.667,126.87,360.47
121.53,248.47,328.47,359.4
22.333,327.4,74.6,398.87
