1,1,383.93,511.93
1,1,228.2,511.93
129,145,177,362.6
44.733,1,347.67,511.93
175.93,1,349.8,511.93
175.93,1,383.93,511.93
27.667,69.267,186.6,500.2
175.93,1,351.93,511.93
1,1,257,511.93
129,110.87,280.47,511.93
1,97,152.47,511.93
270.87,1,383.93,511.93
323.13,1,383.93,511.93
303.93,1,383.93,511.93
1,1,347.67,511.93
175.93,185.53,248.47,511.93
35.133,201.53,93.8,345.53
1,1,215.4,511.93
335.93,1,383.93,511.93
152.47,1,383.93,511.93
326.33,1,383.93,511.93
115.13,413.8,173.8,511.93
1,1,280.47,511.93
330.6,1,383.93,383.93
53.267,106.6,125.8,246.33
1,170.6,100.2,511.93
38.333,244.2,91.667,343.4
199.4,1,346.6,511.93
27.667,65,186.6,511.93
199.4,1,383.93,511.93
315.67,1,383.93,511.93
50.067,1,228.2,362.6
85.267,1,280.47,511.93
174.87,1,383.93,511.93
174.87,1,346.6,511.93
303.93,1,351.93,511.93
105.53,17,228.2,362.6
117.27,187.67,162.07,283.67
17,119.4,209,511.93
253.8,1,301.8,91.667
331.67,1,383.93,511.93
125.8,354.07,173.8,511.93
38.333,71.4,170.6,511.93
198.33,1,295.4,329.53
1,97,134.33,511.93
50.067,109.8,177,362.6
1,305,158.87,511.93
129,142.87,212.2,511.93
35.133,201.53,90.6,345.53
1,1,170.6,511.93
175.93,131.13,305,511.93
174.87,110.87,280.47,511.93
1,1,101.27,291.13
1,1,101.27,399.93
187.67,188.73,234.6,337
303.93,330.6,345.53,454.33
260.2,168.47,305,511.93
174.87,127.93,277.27,511.93
85.267,1,215.4,511.93
111.93,158.87,163.13,309.27
86.333,1,210.07,184.47
1,374.33,100.2,511.93
270.87,159.93,360.47,511.93
286.87,341.27,338.07,511.93
85.267,1,210.07,184.47
1,1,173.8,511.93
334.87,1,383.93,511.93
187.67,137.53,239.93,415.93
330.6,1,383.93,511.93
152.47,1,301.8,511.93
124.73,354.07,168.47,511.93
174.87,110.87,248.47,511.93
143.93,1,207.93,158.87
335.93,1,383.93,303.93
303.93,330.6,351.93,454.33
85.267,1,169.53,166.33
1,1,101.27,415.93
335.93,1,381.8,511.93
198.33,1,301.8,511.93
175.93,305,221.8,511.93
27.667,69.267,186.6,511.93
295.4,269.8,345.53,401
85.267,1,215.4,281.53
45.8,71.4,170.6,378.6
178.07,370.07,220.73,511.93
335.93,1,383.93,287.93
178.07,370.07,242.07,511.93
116.2,65,186.6,281.53
270.87,1,360.47,511.93
129,65,212.2,511.93
85.267,1,228.2,273
198.33,1,301.8,329.53
201.53,127.93,247.4,291.13
1,307.13,173.8,511.93
237.8,1,287.93,121.53
60.733,1,228.2,420.2
85.267,1,215.4,184.47
1,1,152.47,511.93
143.93,1,207.93,273
292.2,217.53,345.53,511.93
286.87,217.53,345.53,511.93
27.667,71.4,170.6,415.93
1,1,127.93,351.93
85.267,1,166.33,79.933
289,1,344.47,337
303.93,1,351.93,454.33
27.667,222.87,100.2,415.93
105.53,17,228.2,420.2
286.87,217.53,346.6,511.93
27.667,106.6,105.53,415.93
1,337,139.67,511.93
237.8,1,301.8,121.53
85.267,1,169.53,78.867
198.33,1,349.8,337
174.87,110.87,277.27,511.93
110.87,66.067,182.33,178.07
1,106.6,133.27,511.93
1,314.6,139.67,511.93
45.8,97,124.73,338.07
152.47,126.87,250.6,511.93
204.73,131.13,292.2,511.93
315.67,1,381.8,511.93
213.27,131.13,292.2,492.73
60.733,109.8,129,287.93
143.93,1,228.2,273
289,1,354.07,337
1,310.33,152.47,511.93
152.47,193,198.33,420.2
18.067,1,101.27,291.13
152.47,193,221.8,511.93
284.73,1,344.47,337
38.333,71.4,170.6,378.6
1,1,127.93,374.33
81,408.47,139.67,511.93
110.87,66.067,182.33,283.67
260.2,305,305,511.93
326.33,1,381.8,511.93
94.867,1,164.2,79.933
125.8,354.07,168.47,511.93
194.07,110.87,247.4,210.07
38.333,170.6,86.333,337
1,1,170.6,415.93
17,287.93,152.47,454.33
175.93,185.53,277.27,511.93
81,408.47,134.33,511.93
1,338.07,133.27,511.93
110.87,67.133,172.73,178.07
38.333,185.53,125.8,338.07
1,283.67,134.33,511.93
175.93,137.53,242.07,511.93
132.2,116.2,172.73,238.87
17,287.93,152.47,511.93
295.4,269.8,360.47,511.93
121.53,279.4,209,511.93
17,279.4,209,511.93
50.067,109.8,165.27,347.67
28.733,170.6,86.333,370.07
97,305,153.53,502.33
174.87,185.53,277.27,511.93
60.733,109.8,111.93,287.93
26.6,97,124.73,374.33
117.27,152.47,168.47,283.67
303.93,330.6,345.53,402.07
100.2,1,166.33,79.933
1,170.6,86.333,415.93
187.67,126.87,250.6,367.93
174.87,185.53,248.47,511.93
85.267,1,207.93,158.87
1,1,51.133,159.93
201.53,127.93,247.4,210.07
97,354.07,150.33,502.33
179.13,17,228.2,250.6
1,1,63.933,269.8
175.93,370.07,220.73,511.93
60.733,1,207.93,287.93
120.47,1,169.53,71.4
187.67,188.73,236.73,337
119.4,1,164.2,56.467
1,337,134.33,511.93
194.07,110.87,247.4,291.13
292.2,217.53,345.53,415.93
47.933,227.13,100.2,338.07
111.93,145,177,362.6
146.07,65,186.6,148.2
93.8,1,169.53,78.867
187.67,188.73,236.73,367.93
284.73,1,349.8,337
26.6,244.2,91.667,374.33
27.667,106.6,125.8,415.93
187.67,137.53,239.93,337
38.333,227.13,100.2,338.07
116.2,180.2,162.07,281.53
175.93,131.13,292.2,511.93
81,307.13,173.8,511.93
28.733,287.93,69.267,370.07
132.2,67.133,183.4,271.93
45.8,119.4,165.27,347.67
293.27,1,344.47,337
38.333,97,124.73,343.4
85.267,1,143.93,139.67
204.73,411.67,275.13,511.93
143.93,65,186.6,148.2
85.267,1,164.2,79.933
27.667,222.87,87.4,415.93
143.93,65,186.6,204.73
165.27,279.4,209,511.93
97,305,158.87,511.93
292.2,217.53,333.8,415.93
202.6,72.467,250.6,213.27
50.067,119.4,165.27,347.67
187.67,191.93,234.6,337
59.667,227.13,100.2,299.67
270.87,159.93,313.53,511.93
97,305,153.53,511.93
17,314.6,139.67,454.33
53.267,106.6,105.53,231.4
298.6,334.87,360.47,511.93
105.53,17,228.2,271.93
116.2,146.07,170.6,281.53
97,305,158.87,502.33
97,361.53,150.33,502.33
105.53,70.333,163.13,166.33
73.533,185.53,125.8,246.33
60.733,109.8,111.93,258.07
121.53,349.8,173.8,511.93
56.467,106.6,105.53,231.4
165.27,305,221.8,511.93
121.53,307.13,173.8,511.93
97,354.07,158.87,502.33
28.733,316.73,69.267,370.07
85.267,57.533,163.13,166.33
100.2,1,164.2,79.933
202.6,126.87,250.6,213.27
121.53,349.8,168.47,511.93
85.267,57.533,143.93,139.67
146.07,65,186.6,273
105.53,67.133,183.4,271.93
175.93,370.07,242.07,511.93
1,233.53,54.333,415.93
28.733,269.8,79.933,370.07
161,279.4,209,511.93
93.8,1,137.53,78.867
17,307.13,152.47,454.33
39.4,269.8,79.933,343.4
165.27,321,209,511.93
17,325.27,139.67,454.33
102.33,1,169.53,78.867
120.47,1,161,50.067
45.8,239.93,104.47,338.07
