1,115.13,100.2,465
1,1,383.93,511.93
70.333,1,383.93,511.93
191.93,100.2,328.47,511.93
71.4,1,283.67,280.47
191.93,228.2,328.47,511.93
70.333,1,329.53,511.93
253.8,218.6,305,501.27
1,1,197.27,511.93
1,1,338.07,511.93
127.93,1,325.27,511.93
1,1,196.2,511.93
71.4,1,331.67,511.93
217.53,247.4,290.07,511.93
1,1,193,511.93
86.333,36.2,168.47,116.2
72.467,119.4,125.8,159.93
149.27,39.4,205.8,185.53
179.13,221.8,226.07,511.93
1,1,324.2,511.93
71.4,1,328.47,511.93
85.267,1,177,134.33
1,1,205.8,511.93
72.467,1,330.6,511.93
179.13,221.8,290.07,511.93
71.4,1,383.93,511.93
161,1,283.67,153.53
72.467,1,283.67,255.93
1,246.33,124.73,511.93
1,1,212.2,511.93
325.27,213.27,383.93,345.53
1,1,194.07,511.93
311.4,277.27,383.93,479.93
292.2,1,383.93,511.93
72.467,1,383.93,511.93
294.33,28.733,383.93,354.07
292.2,1,383.93,492.73
191.93,115.13,328.47,511.93
285.8,1,383.93,511.93
285.8,1,383.93,363.67
260.2,1,383.93,511.93
185.53,1,287.93,258.07
23.4,1,338.07,280.47
203.67,236.73,267.67,511.93
203.67,218.6,314.6,511.93
263.4,1,383.93,511.93
86.333,1,169.53,116.2
1,140.73,100.2,465
66.067,1,205.8,511.93
127.93,1,383.93,511.93
212.2,452.2,260.2,511.93
185.53,1,383.93,511.93
23.4,1,211.13,280.47
212.2,442.6,267.67,504.47
70.333,1,283.67,262.33
1,117.27,122.6,511.93
45.8,1,324.2,261.27
146.07,207.93,339.13,511.93
72.467,120.47,196.2,228.2
321,212.2,383.93,373.27
1,1,198.33,511.93
325.27,221.8,383.93,345.53
1,117.27,114.07,511.93
341.27,216.47,383.93,307.13
85.267,1,168.47,116.2
71.4,211.13,193,511.93
121.53,59.667,166.33,116.2
167.4,1,383.93,511.93
167.4,100.2,328.47,511.93
203.67,236.73,314.6,511.93
283.67,1,383.93,511.93
309.27,1,383.93,143.93
185.53,1,291.13,511.93
87.4,40.467,143.93,99.133
170.6,1,283.67,262.33
322.07,278.33,383.93,479.93
210.07,237.8,287.93,488.47
45.8,49,93.8,189.8
146.07,1,383.93,511.93
87.4,1,172.73,142.87
45.8,1,195.13,245.27
1,1,108.73,465
71.4,1,283.67,261.27
127.93,100.2,175.93,191.93
23.4,1,168.47,280.47
1,117.27,117.27,511.93
87.4,1,183.4,179.13
223.93,249.53,282.6,487.4
86.333,1,172.73,142.87
71.4,1,283.67,302.87
321,218.6,383.93,353
194.07,116.2,330.6,511.93
264.47,1,338.07,151.4
221.8,100.2,277.27,175.93
313.53,163.13,383.93,479.93
1,249.53,105.53,511.93
146.07,207.93,191.93,408.47
210.07,161,282.6,280.47
1,140.73,95.933,369
139.67,1,283.67,280.47
1,117.27,120.47,511.93
72.467,34.067,168.47,159.93
87.4,1,168.47,116.2
170.6,1,325.27,511.93
251.67,241,296.47,472.47
70.333,182.33,114.07,223.93
264.47,1,383.93,511.93
227.13,140.73,283.67,258.07
139.67,1,283.67,253.8
238.87,426.6,291.13,511.93
23.4,1,156.73,280.47
73.533,164.2,175.93,225
294.33,28.733,383.93,479.93
278.33,237.8,339.13,511.93
232.47,251.67,273,471.4
179.13,109.8,329.53,511.93
229.27,251.67,287.93,472.47
263.4,1,383.93,479.93
205.8,1,254.87,188.73
1,246.33,106.6,511.93
54.333,119.4,173.8,281.53
221.8,299.67,287.93,511.93
12.733,1,89.533,151.4
1,1,156.73,465
185.53,1,293.27,511.93
86.333,36.2,168.47,115.13
170.6,1,325.27,262.33
23.4,1,168.47,181.27
216.47,143.93,273,253.8
86.333,36.2,168.47,101.27
193,227.13,339.13,511.93
71.4,120.47,175.93,230.33
86.333,34.067,168.47,147.13
270.87,1,325.27,125.8
232.47,116.2,321,490.6
71.4,290.07,122.6,486.33
1,1,124.73,511.93
110.87,211.13,193,511.93
231.4,250.6,276.2,482.07
167.4,1,283.67,261.27
274.07,1,328.47,67.133
136.47,1,177,134.33
71.4,297.53,124.73,511.93
18.067,1,72.467,187.67
193,218.6,339.13,511.93
127.93,99.133,184.47,186.6
167.4,1,324.2,261.27
191.93,153.53,328.47,511.93
311.4,450.07,383.93,511.93
313.53,163.13,383.93,511.93
339.13,230.33,383.93,373.27
260.2,1,314.6,121.53
217.53,247.4,270.87,486.33
167.4,209,212.2,343.4
1,1,108.73,327.4
193,121.53,331.67,511.93
71.4,120.47,173.8,230.33
1,115.13,124.73,511.93
87.4,1,168.47,104.47
161,1,338.07,280.47
250.6,231.4,293.27,462.87
72.467,120.47,198.33,228.2
71.4,117.27,127.93,182.33
127.93,1,232.47,511.93
18.067,1,183.4,281.53
113,207.93,175.93,264.47
149.27,1,283.67,255.93
194.07,230.33,287.93,511.93
171.67,1,232.47,201.53
23.4,1,156.73,153.53
18.067,1,173.8,281.53
253.8,229.27,305,501.27
87.4,1,168.47,70.333
221.8,299.67,290.07,511.93
12.733,1,60.733,111.93
71.4,121.53,175.93,229.27
251.67,241,292.2,473.53
71.4,119.4,175.93,229.27
226.07,161,282.6,280.47
139.67,1,211.13,233.53
